epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
28,0.46512188559228723,0.46512188559228723,0.0,0.24166665971279144,0.0,0.0,0.6483333333333333,0.6930468750000001,0.4889599515529527,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
29,0.46560110106612695,0.46560110106612695,0.0,0.24166665971279144,0.0,0.0,0.6483333333333333,0.6938392857142858,0.4876077633253042,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
30,0.46260161291469226,0.46260161291469226,0.0,0.24166665971279144,0.0,0.0,0.65,0.6951004464285714,0.4886747500846043,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
31,0.45563940613558795,0.45563940613558795,0.0,0.24166665971279144,0.0,0.0,0.65,0.6928459821428572,0.4901391162088382,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
32,0.46040731352387054,0.46040731352387054,0.0,0.24166665971279144,0.0,0.0,0.645,0.6950111607142857,0.48948405223194624,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
33,0.46273800098534784,0.46273800098534784,0.0,0.24166665971279144,0.0,0.0,0.6416666666666667,0.6934709821428571,0.48742507431243476,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
34,0.46292075153553125,0.46292075153553125,0.0,0.24166665971279144,0.0,0.0,0.6416666666666667,0.6934709821428572,0.4869241554776803,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
35,0.46567478053497546,0.46567478053497546,0.0,0.24166665971279144,0.0,0.0,0.6416666666666667,0.6952678571428572,0.48464801496175947,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
36,0.4574090743606741,0.4574090743606741,0.0,0.24166665971279144,0.0,0.0,0.6483333333333333,0.696015625,0.48673997875833547,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
37,0.45865075425668195,0.45865075425668195,0.0,0.24166665971279144,0.0,0.0,0.6466666666666666,0.6956361607142858,0.4873727142167664,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
38,0.45511596085447253,0.45511596085447253,0.0,0.24166665971279144,0.0,0.0,0.6516666666666666,0.6969308035714286,0.4858108921328479,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
39,0.4610713824178233,0.4610713824178233,0.0,0.24166665971279144,0.0,0.0,0.65,0.6935937499999999,0.4863871878812268,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
40,0.45738895418065967,0.45738895418065967,0.0,0.24166665971279144,0.0,0.0,0.65,0.6950892857142857,0.4868865009637861,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
41,0.4571181797620022,0.4571181797620022,0.0,0.24166665971279144,0.0,0.0,0.65,0.69484375,0.4875437346512364,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
42,0.4605937428546674,0.4605937428546674,0.0,0.24166665971279144,0.0,0.0,0.6483333333333333,0.6951339285714285,0.4856313900379541,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
43,0.45720567351037805,0.45720567351037805,0.0,0.24166665971279144,0.0,0.0,0.65,0.6941294642857143,0.486924876055976,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
44,0.4570161135810794,0.4570161135810794,0.0,0.24166665971279144,0.0,0.0,0.65,0.6935825892857144,0.48599753216068453,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
45,0.45459993093302753,0.45459993093302753,0.0,0.24166665971279144,0.0,0.0,0.65,0.6947433035714284,0.48882703186046406,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
46,0.4550987902012738,0.4550987902012738,0.0,0.24166665971279144,0.0,0.0,0.6516666666666666,0.6948549107142857,0.4877683293391315,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
47,0.4544296120152329,0.4544296120152329,0.0,0.24166665971279144,0.0,0.0,0.6466666666666666,0.6934933035714286,0.48979783338914556,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
48,0.4566314888722969,0.4566314888722969,0.0,0.24166665971279144,0.0,0.0,0.6466666666666666,0.6939955357142857,0.4863246261046779,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
49,0.4551389289624763,0.4551389289624763,0.0,0.24166665971279144,0.0,0.0,0.65,0.6948660714285715,0.48635229196910174,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
50,0.4526406436255484,0.4526406436255484,0.0,0.24166665971279144,0.0,0.0,0.6466666666666666,0.6935267857142857,0.48881477184255523,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
51,0.45494195547970856,0.45494195547970856,0.0,0.24166665971279144,0.0,0.0,0.6483333333333333,0.6961160714285715,0.4863655238249362,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
52,0.45453620408520556,0.45453620408520556,0.0,0.24166665971279144,0.0,0.0,0.64,0.6932477678571428,0.4876055258419535,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
53,0.4588157263669101,0.4588157263669101,0.0,0.24166665971279144,0.0,0.0,0.65,0.6941517857142858,0.48726283296764916,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
54,0.4542126867807273,0.4542126867807273,0.0,0.24166665971279144,0.0,0.0,0.6466666666666666,0.695234375,0.48656792620156936,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
55,0.4542748855822014,0.4542748855822014,0.0,0.24166665971279144,0.0,0.0,0.6516666666666666,0.6960714285714287,0.4847750809655542,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
56,0.4541728812636751,0.4541728812636751,0.0,0.24166665971279144,0.0,0.0,0.65,0.6942857142857144,0.4869683026307368,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
57,0.45593979051618866,0.45593979051618866,0.0,0.24166665971279144,0.0,0.0,0.6466666666666666,0.6940401785714285,0.48733243843312996,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
58,0.4504781062855865,0.4504781062855865,0.0,0.24166665971279144,0.0,0.0,0.6466666666666666,0.6946428571428571,0.48749337934821485,0.975,0.9310344827586207,0.9642857142857143,0.9473684210526315,0.971273291925466,0.025,0.0,0.0,0,0,0
