epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
11,0.5166726094303709,0.5166726094303709,0.0,0.23333333432674408,0.0,0.0,0.655,0.6902678571428571,0.48257213429271617,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
12,0.4946483188506329,0.4946483188506329,0.0,0.23333333432674408,0.0,0.0,0.6483333333333333,0.6851116071428571,0.4881838111234383,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
13,0.49709200859069824,0.49709200859069824,0.0,0.23333333432674408,0.0,0.0,0.65,0.6867075892857144,0.486131012733485,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
14,0.4922858946251147,0.4922858946251147,0.0,0.23333333432674408,0.0,0.0,0.645,0.6850111607142857,0.4887700911013489,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
15,0.4851875693509073,0.4851875693509073,0.0,0.23333333432674408,0.0,0.0,0.645,0.6892522321428571,0.48774632487379826,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
16,0.482370574817513,0.482370574817513,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6829352678571429,0.49207053461913414,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
17,0.48037656283739844,0.48037656283739844,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6855357142857142,0.4904306550345276,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
18,0.4737234648429986,0.4737234648429986,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6859709821428572,0.490848428662284,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
19,0.47568503654364386,0.47568503654364386,0.0,0.23333333432674408,0.0,0.0,0.65,0.68953125,0.4893517672873588,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
20,0.4702165402246244,0.4702165402246244,0.0,0.23333333432674408,0.0,0.0,0.6466666666666666,0.6874553571428571,0.48981579435473444,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
21,0.46661177096944867,0.46661177096944867,0.0,0.23333333432674408,0.0,0.0,0.65,0.6910825892857142,0.48923400610643636,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
22,0.4649525036414464,0.4649525036414464,0.0,0.23333333432674408,0.0,0.0,0.65,0.6888504464285714,0.4897114969136128,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
23,0.4621483408140414,0.4621483408140414,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6865178571428572,0.49144309961007054,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
24,0.4565847127726584,0.4565847127726584,0.0,0.23333333432674408,0.0,0.0,0.645,0.6878348214285714,0.4924461061109584,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
25,0.45696740620064014,0.45696740620064014,0.0,0.23333333432674408,0.0,0.0,0.645,0.6903013392857142,0.4910500299748693,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
26,0.45802774167422095,0.45802774167422095,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6891741071428571,0.49012325795533596,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
27,0.45631175420501013,0.45631175420501013,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6858482142857143,0.4928528262303357,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
28,0.456773476618709,0.456773476618709,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6903348214285714,0.49190078588980485,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
29,0.45865730941295624,0.45865730941295624,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6877120535714286,0.4912148963087132,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
30,0.4564379051779256,0.4564379051779256,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6908482142857143,0.49201176111659156,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
31,0.44888150059815607,0.44888150059815607,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.688203125,0.49374102946183557,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
32,0.4532683022094495,0.4532683022094495,0.0,0.23333333432674408,0.0,0.0,0.645,0.6904910714285715,0.4931848513012846,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
33,0.4554427966023936,0.4554427966023936,0.0,0.23333333432674408,0.0,0.0,0.6483333333333333,0.6890736607142858,0.49090104293449743,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
34,0.45625186011646734,0.45625186011646734,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6882366071428571,0.4903992209505004,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
35,0.45856606057195953,0.45856606057195953,0.0,0.23333333432674408,0.0,0.0,0.65,0.690814732142857,0.48867601292155655,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
36,0.4490443368752797,0.4490443368752797,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6901897321428572,0.49151381962597235,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
37,0.4535828639160503,0.4535828639160503,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.69046875,0.49029815135694377,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
38,0.4476864699161414,0.4476864699161414,0.0,0.23333333432674408,0.0,0.0,0.64,0.691640625,0.48995396684857273,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
39,0.45333914278131543,0.45333914278131543,0.0,0.23333333432674408,0.0,0.0,0.64,0.689095982142857,0.4905017933910834,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
40,0.448813105171377,0.448813105171377,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6918638392857143,0.49006055650730274,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
41,0.45031019909815356,0.45031019909815356,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6901116071428571,0.4910865888792607,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
42,0.45244858301047125,0.45244858301047125,0.0,0.23333333432674408,0.0,0.0,0.6383333333333333,0.689921875,0.4891865760417195,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
43,0.4494550097169298,0.4494550097169298,0.0,0.23333333432674408,0.0,0.0,0.6466666666666666,0.6899218749999999,0.4905829638062377,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
44,0.44849828653263324,0.44849828653263324,0.0,0.23333333432674408,0.0,0.0,0.64,0.6895982142857142,0.48938559141632515,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
45,0.44639342842680035,0.44639342842680035,0.0,0.23333333432674408,0.0,0.0,0.6383333333333333,0.6897879464285714,0.49280450884015653,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
46,0.4482857449488206,0.4482857449488206,0.0,0.23333333432674408,0.0,0.0,0.65,0.6913839285714285,0.4906398024328175,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
47,0.4467361831303799,0.4467361831303799,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6899218749999999,0.4929631296860544,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
48,0.4484737452232476,0.4484737452232476,0.0,0.23333333432674408,0.0,0.0,0.645,0.6907477678571428,0.48966249633253817,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
49,0.4475419647765882,0.4475419647765882,0.0,0.23333333432674408,0.0,0.0,0.6483333333333333,0.6922544642857142,0.48927204145212383,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
50,0.4440026188438589,0.4440026188438589,0.0,0.23333333432674408,0.0,0.0,0.6283333333333333,0.6907477678571428,0.49168140382792613,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
51,0.4477475935762579,0.4477475935762579,0.0,0.23333333432674408,0.0,0.0,0.6366666666666667,0.69453125,0.48894243459077463,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
52,0.44539577942906006,0.44539577942906006,0.0,0.23333333432674408,0.0,0.0,0.6266666666666667,0.6891964285714286,0.4911294455841034,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
53,0.45141558529752673,0.45141558529752673,0.0,0.23333333432674408,0.0,0.0,0.6383333333333333,0.6912723214285714,0.4898534550102421,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
54,0.44620624139453424,0.44620624139453424,0.0,0.23333333432674408,0.0,0.0,0.64,0.6901674107142858,0.48966542483874775,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
55,0.44421554198770813,0.44421554198770813,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6945535714285714,0.48799055330302604,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
56,0.4450620796644326,0.4450620796644326,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6920200892857143,0.4901606687771346,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
57,0.44493910218730115,0.44493910218730115,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6899107142857143,0.49098421951082344,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
58,0.4413311535661871,0.4413311535661871,0.0,0.23333333432674408,0.0,0.0,0.64,0.6906584821428572,0.4902336155161884,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
59,0.43758063740802533,0.43758063740802533,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6919866071428571,0.48895805125367564,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
60,0.4460405111312866,0.4460405111312866,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6915178571428571,0.4890708111694501,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
61,0.4448650745731412,0.4448650745731412,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.690546875,0.48913322922465,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
62,0.44308664446527307,0.44308664446527307,0.0,0.23333333432674408,0.0,0.0,0.635,0.6915625000000001,0.48957104324210415,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
63,0.44367152949174243,0.44367152949174243,0.0,0.23333333432674408,0.0,0.0,0.6383333333333333,0.69046875,0.4902874195944399,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
64,0.44395726557933923,0.44395726557933923,0.0,0.23333333432674408,0.0,0.0,0.6466666666666666,0.6927566964285714,0.4904497749779339,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
65,0.4437529087969751,0.4437529087969751,0.0,0.23333333432674408,0.0,0.0,0.6366666666666667,0.6915513392857143,0.49072669266338015,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
66,0.44602232132897235,0.44602232132897235,0.0,0.23333333432674408,0.0,0.0,0.64,0.68984375,0.4903367284063045,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
67,0.4449174282225696,0.4449174282225696,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6906584821428572,0.4895863236736121,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
68,0.4417908701932792,0.4417908701932792,0.0,0.23333333432674408,0.0,0.0,0.645,0.6927455357142857,0.48938238921950644,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
69,0.4430853146495241,0.4430853146495241,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6923325892857143,0.49030666411509133,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
70,0.43948971412398596,0.43948971412398596,0.0,0.23333333432674408,0.0,0.0,0.6366666666666667,0.691953125,0.48910403889263576,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
71,0.44023283729047485,0.44023283729047485,0.0,0.23333333432674408,0.0,0.0,0.6383333333333333,0.6924107142857142,0.4878816966415525,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
72,0.44358537368702167,0.44358537368702167,0.0,0.23333333432674408,0.0,0.0,0.6316666666666667,0.6928906249999999,0.48888619963431673,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
73,0.4410355185920542,0.4410355185920542,0.0,0.23333333432674408,0.0,0.0,0.6333333333333333,0.6893861607142857,0.49207583098488816,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
74,0.4451363298929099,0.4451363298929099,0.0,0.23333333432674408,0.0,0.0,0.6416666666666667,0.6911495535714285,0.489627598819141,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
75,0.4436317998351473,0.4436317998351473,0.0,0.23333333432674408,0.0,0.0,0.6433333333333333,0.6885267857142858,0.4935592018912792,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22,8,14
