epoch,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,valid_acc,valid_auc,valid_rmse,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0
68,0.5296744297851216,0.514705351356304,0.14850217442620883,0.3050203829100638,0.08835740534193588,0.0,0.6283333333333333,0.677109375,0.48785085282377877,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9660326086956521,0.04583333333333333,0.0,0.0,0,0,0
69,0.5269979970021681,0.5121924967476816,0.146875746773951,0.30426958203315735,0.08750154676310944,0.0,0.635,0.6789508928571428,0.490365955137217,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9661296583850932,0.04583333333333333,0.0,0.0,0,0,0
70,0.5265784642913125,0.5119372619823976,0.14524211621645725,0.30350391115203046,0.08663138464996309,0.0,0.625,0.6770982142857143,0.48640135744582325,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9664208074534161,0.04583333333333333,0.0,0.0,0,0,0
71,0.5238534334031019,0.5093845634749441,0.14352918258219055,0.3026183879736698,0.08569527338400032,0.0,0.625,0.6781584821428572,0.4867057135542636,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9665178571428571,0.04583333333333333,0.0,0.0,0,0,0
72,0.525582827853434,0.5112708965034196,0.14196878671646118,0.30189392151254596,0.08486731643929626,0.0,0.6233333333333333,0.6782589285714286,0.48737839817771356,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9667119565217391,0.04583333333333333,0.0,0.0,0,0,0
73,0.523316482702891,0.5091657620487791,0.14036581574967413,0.3011427115310322,0.08401903419783621,0.0,0.6166666666666667,0.6764285714285714,0.48902504312568795,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9670031055900621,0.04583333333333333,0.0,0.0,0,0,0
74,0.5259456571304437,0.5119456608187068,0.13886766858173138,0.3003986559130929,0.08319267032272888,0.0,0.6216666666666667,0.6778348214285714,0.48692979959996335,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9670031055900621,0.04583333333333333,0.0,0.0,0,0,0
75,0.5227134877985175,0.5088630964358648,0.13738043357928595,0.29967665898077417,0.08238473737781699,0.0,0.6366666666666667,0.6785379464285715,0.48913854713637395,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9672942546583851,0.04583333333333333,0.0,0.0,0,0,0
76,0.522701932625337,0.5089897427595023,0.1360065663854281,0.2990436617172126,0.08163649679133386,0.0,0.625,0.67828125,0.4864585891122723,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9674883540372672,0.04583333333333333,0.0,0.0,0,0,0
77,0.5185626794894537,0.5049959141196627,0.13456093565081106,0.2983190566301346,0.08083909885449843,0.0,0.625,0.6782142857142858,0.4876807804552989,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9675854037267081,0.04583333333333333,0.0,0.0,0,0,0
78,0.5201968943530862,0.5067636000387596,0.13323425591895074,0.2976664255062739,0.08009953875884865,0.0,0.625,0.6772321428571428,0.48922247676775127,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9675854037267081,0.04583333333333333,0.0,0.0,0,0,0
79,0.5163932790358862,0.5030991182182775,0.13185150492371936,0.2969554310495203,0.07931235647111227,0.0,0.62,0.6764174107142857,0.4877380485385393,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9677795031055901,0.04583333333333333,0.0,0.0,0,0,0
80,0.5182871981100603,0.5051323220585332,0.1304674046960744,0.29619789755705633,0.07851179294062383,0.0,0.6216666666666667,0.6790401785714285,0.48764877395027095,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.96777950310559,0.04583333333333333,0.0,0.0,0,0,0
81,0.5155395043618751,0.5025051778013055,0.12926934411128363,0.2955904056628545,0.07782797188018307,0.0,0.625,0.6788839285714285,0.48862914608384844,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.967876552795031,0.04583333333333333,0.0,0.0,0,0,0
82,0.5145382325757634,0.5016295345443668,0.12802093069661746,0.29493917073264264,0.07711652971126816,0.0,0.6233333333333333,0.6781919642857144,0.4894617046788921,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.968167701863354,0.04583333333333333,0.0,0.0,0,0,0
83,0.5176027764876684,0.5048250899170384,0.12671877127705197,0.2942800038691723,0.07638376544822346,0.0,0.6216666666666667,0.677734375,0.48926470315962883,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.968264751552795,0.04583333333333333,0.0,0.0,0,0,0
84,0.5186331041834571,0.5059763802723451,0.1255168608869567,0.2936164483879552,0.07567316869443114,0.0,0.6216666666666667,0.6805580357142857,0.4869982470699356,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.968458850931677,0.04583333333333333,0.0,0.0,0,0,0
85,0.5139513625340029,0.5014155231642,0.12431532799294501,0.293016103180972,0.07500091928875807,0.0,0.635,0.6801339285714285,0.48974173850817365,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.96875,0.04583333333333333,0.0,0.0,0,0,0
86,0.5145755392132383,0.5021564549568928,0.12315556914968924,0.2923535122112794,0.07429562012354533,0.0,0.6266666666666667,0.679419642857143,0.4880678878986009,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.969235248447205,0.04583333333333333,0.0,0.0,0,0,0
87,0.5124028907580809,0.5000979575243863,0.12202121486718004,0.2917624314626058,0.07363392898079121,0.0,0.6233333333333333,0.6800111607142857,0.4873362694725623,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.969623447204969,0.04583333333333333,0.0,0.0,0,0,0
88,0.5086695750554403,0.49647338236823224,0.12094100587295764,0.2911419809767694,0.07297927750782533,0.0,0.6166666666666667,0.6794642857142856,0.48851901827428823,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9699145962732919,0.04583333333333333,0.0,0.0,0,0,0
89,0.505826191017122,0.49373745466723584,0.11987336217002435,0.29056371387207147,0.07234459641304883,0.0,0.64,0.6784709821428572,0.4929214917651314,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9700116459627329,0.04583333333333333,0.0,0.0,0,0,0
90,0.5151678129579081,0.5031886281389178,0.11878504694411249,0.28995842418887396,0.07169102042010336,0.0,0.625,0.6781919642857143,0.488412555492239,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.970108695652174,0.04583333333333333,0.0,0.0,0,0,0
91,0.5072114553415414,0.4953419949972268,0.11769476307160927,0.2893749936060472,0.07104896031545871,0.0,0.6183333333333333,0.6795089285714286,0.489326147138103,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9703998447204969,0.04583333333333333,0.0,0.0,0,0,0
92,0.5141129922686201,0.502345827944351,0.11667845477208946,0.2888144466913108,0.07044039621497646,0.0,0.6183333333333333,0.6786941964285713,0.48916406987614724,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.97069099378882,0.04583333333333333,0.0,0.0,0,0,0
93,0.5083864128047769,0.49672008870225964,0.11567639740127506,0.28829211538488214,0.06985656533277396,0.0,0.62,0.6793080357142858,0.4881738513624909,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9706909937888198,0.04583333333333333,0.0,0.0,0,0,0
94,0.5078054612333124,0.4962417713620446,0.11465691312244444,0.2876996050278346,0.06922843928138415,0.0,0.6233333333333333,0.678794642857143,0.48999313112352405,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9707880434782609,0.04583333333333333,0.0,0.0,0,0,0
95,0.5022532095511755,0.490785151720047,0.11370696499943733,0.28717031307292706,0.06864317811348221,0.0,0.6166666666666667,0.6793861607142857,0.4880106379566738,0.9541666666666667,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9708850931677019,0.04583333333333333,0.0,0.0,0,0,0
